TIME           	H+_SNOW        	Cl-_SNOW       	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	DOC_SURFACE    	X-_SURFACE     	SOC_SURFACE    	OH-_SURFACE    	XDOC_SURFACE   	H+_UZ          	Cl-_UZ         	DOC_UZ         	X-_UZ          	SOC_UZ         	OH-_UZ         	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	X-_LZ          	SOC_LZ         	OH-_LZ         	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	X-_riv         	SOC_riv        	OH-_riv        	XDOC_riv       	SOC_rate_SF            	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             
20160101       	2.75423e-05    	3.69e-05       	2e-05          	5.04386e-05    	1e-05          	0.01           	0.00130437     	2.39998e-06    	2.03092e-10    	2.06303e-05    	2.77241e-05    	3.69e-05       	1.80342e-05    	0.068898       	0.00479996     	3.69647e-10    	1.96927e-06    	2.77159e-05    	3.6889e-05     	1.65685e-05    	0.130907       	0.000479996    	3.69756e-10    	3.43753e-06    	2.77159e-05    	3.6889e-05     	1.65586e-05    	9.99974e-21    	1e-20          	3.69756e-10    	2.6243e-25     	0                      	-7.49339e-07           	-9.87687e-06           
20160102       	1e-20          	1e-20          	1e-20          	6.61009e-05    	5.89989e-05    	0.00516337     	0.00131427     	2.39998e-06    	1.55828e-10    	1.07329e-05    	2.76495e-05    	3.66718e-05    	3.83651e-05    	0.0688958      	0.00479996     	3.70633e-10    	4.1892e-06     	2.77226e-05    	3.68979e-05    	1.66003e-05    	0.130907       	0.000479995    	3.69666e-10    	3.44413e-06    	4.77975e-05    	6.36175e-05    	2.85832e-05    	9.99955e-21    	1e-20          	2.15283e-10    	4.52995e-25    	0                      	-8.17681e-07           	-1.05935e-05           
20160103       	1e-20          	1e-20          	1e-20          	6.61009e-05    	5.89989e-05    	0.00516337     	0.00131427     	2.39998e-06    	1.55828e-10    	1.07329e-05    	2.77795e-05    	3.68442e-05    	3.85486e-05    	0.0688958      	0.00479996     	3.6891e-10     	4.20923e-06    	2.77157e-05    	3.68887e-05    	1.6606e-05     	0.130907       	0.000479995    	3.69758e-10    	3.4453e-06     	7.95776e-05    	0.000105916    	4.76102e-05    	9.99925e-21    	1e-20          	1.29946e-10    	7.54521e-25    	0                      	-7.23813e-07           	-9.49819e-06           
20160104       	1e-20          	1e-20          	1e-20          	6.61009e-05    	5.89989e-05    	0.00516337     	0.00131427     	2.39998e-06    	1.55828e-10    	1.07329e-05    	2.77925e-05    	3.68615e-05    	3.8569e-05     	0.0688958      	0.00479996     	3.68738e-10    	4.21146e-06    	2.77157e-05    	3.68886e-05    	1.66135e-05    	0.130907       	0.000479994    	3.69759e-10    	3.44686e-06    	0.000127114    	0.000169187    	7.60752e-05    	9.99879e-21    	1e-20          	8.18164e-11    	1.20558e-24    	0                      	-5.47942e-07           	-7.22807e-06           
20160105       	1e-20          	1e-20          	1e-20          	6.61009e-05    	5.89989e-05    	0.00516337     	0.00131427     	2.39998e-06    	1.55828e-10    	1.07329e-05    	2.79107e-05    	3.70182e-05    	3.87363e-05    	0.0688958      	0.00479996     	3.67187e-10    	4.22972e-06    	2.77157e-05    	3.68887e-05    	1.66237e-05    	0.130907       	0.000479994    	3.69758e-10    	3.44898e-06    	0.0001869      	0.000248761    	0.000111882    	9.99823e-21    	1e-20          	5.59664e-11    	1.77293e-24    	0                      	-7.72561e-07           	-1.03275e-05           
20160106       	1e-20          	1e-20          	1e-20          	8.79699e-05    	4.75896e-05    	0.00369976     	0.00131729     	2.39998e-06    	1.17177e-10    	7.70818e-06    	2.79933e-05    	3.70491e-05    	4.49141e-05    	0.0688951      	0.00479996     	3.66108e-10    	4.90425e-06    	2.77162e-05    	3.68892e-05    	1.66408e-05    	0.130907       	0.000479993    	3.69752e-10    	3.45252e-06    	0.000219905    	0.00029269     	0.000131677    	9.99791e-21    	1e-20          	4.76979e-11    	2.08655e-24    	0                      	-9.45611e-07           	-1.26314e-05           
20160107       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.83395e-05    	3.60727e-05    	5.24034e-05    	0.0688943      	0.00479996     	3.61612e-10    	5.72194e-06    	2.77433e-05    	3.69187e-05    	1.67803e-05    	0.130907       	0.000479992    	3.69392e-10    	3.48147e-06    	8.99859e-05    	0.000119763    	5.40352e-05    	9.99914e-21    	1e-20          	1.15074e-10    	8.56335e-25    	0                      	-1.1552e-06            	-1.43357e-05           
20160108       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.83395e-05    	3.60727e-05    	5.24072e-05    	0.0688943      	0.00479996     	3.61612e-10    	5.72236e-06    	2.7718e-05     	3.6885e-05     	1.67779e-05    	0.130907       	0.000479992    	3.69727e-10    	3.48097e-06    	0.000115937    	0.000154297    	6.97393e-05    	9.99889e-21    	1e-20          	8.95943e-11    	1.10519e-24    	0                      	-9.19008e-07           	-1.1394e-05            
20160109       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.84186e-05    	3.61734e-05    	5.25557e-05    	0.0688943      	0.00479996     	3.60612e-10    	5.73858e-06    	2.77181e-05    	3.6885e-05     	1.6786e-05     	0.130907       	0.000479992    	3.69726e-10    	3.48265e-06    	0.000172686    	0.000229819    	0.000103981    	9.99835e-21    	1e-20          	6.04961e-11    	1.64774e-24    	0                      	-5.28016e-07           	-6.65211e-06           
20160110       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.84982e-05    	3.62747e-05    	5.27046e-05    	0.0688942      	0.00479996     	3.59612e-10    	5.75483e-06    	2.7718e-05     	3.6885e-05     	1.67922e-05    	0.130907       	0.000479991    	3.69727e-10    	3.48394e-06    	0.000243487    	0.000324041    	0.000146709    	9.99768e-21    	1e-20          	4.31576e-11    	2.3247e-24     	0                      	-4.00296e-07           	-5.11455e-06           
20160111       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.8605e-05     	3.64106e-05    	5.29058e-05    	0.0688942      	0.00479996     	3.58278e-10    	5.7768e-06     	2.77181e-05    	3.6885e-05     	1.6804e-05     	0.130907       	0.000479991    	3.69726e-10    	3.48638e-06    	0.000332232    	0.000442144    	0.000200272    	9.99683e-21    	1e-20          	3.18255e-11    	3.1732e-24     	0                      	-8.80521e-07           	-1.1418e-05            
20160112       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.87261e-05    	3.65647e-05    	5.31326e-05    	0.0688942      	0.00479996     	3.56778e-10    	5.80156e-06    	2.7718e-05     	3.6885e-05     	1.6813e-05     	0.130907       	0.00047999     	3.69727e-10    	3.48826e-06    	0.000442742    	0.000589211    	0.000266984    	9.99577e-21    	1e-20          	2.40388e-11    	4.22982e-24    	0                      	-6.65308e-07           	-8.75488e-06           
20160113       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.88755e-05    	3.67549e-05    	5.34133e-05    	0.0688942      	0.00479996     	3.54944e-10    	5.83222e-06    	2.77181e-05    	3.68851e-05    	1.68266e-05    	0.130907       	0.00047999     	3.69726e-10    	3.49108e-06    	0.000582031    	0.000774578    	0.000351077    	9.99444e-21    	1e-20          	1.8416e-11     	5.56145e-24    	0                      	-1.03851e-06           	-1.38864e-05           
20160114       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.90956e-05    	3.70351e-05    	5.38261e-05    	0.0688941      	0.00479996     	3.52276e-10    	5.87728e-06    	2.77181e-05    	3.68851e-05    	1.68437e-05    	0.130907       	0.000479989    	3.69726e-10    	3.49462e-06    	0.000755257    	0.00100511     	0.000455672    	9.99278e-21    	1e-20          	1.43005e-11    	7.21731e-24    	0                      	-1.30935e-06           	-1.78762e-05           
20160115       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.91929e-05    	3.7159e-05     	5.40094e-05    	0.0688941      	0.00479996     	3.51109e-10    	5.8973e-06     	2.77181e-05    	3.68851e-05    	1.68537e-05    	0.130907       	0.000479988    	3.69726e-10    	3.49669e-06    	0.000971789    	0.00129327     	0.000586434    	9.99071e-21    	1e-20          	1.12061e-11    	9.28672e-24    	0                      	-7.46174e-07           	-1.0292e-05            
20160116       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.93472e-05    	3.73554e-05    	5.42975e-05    	0.0688941      	0.00479996     	3.49275e-10    	5.92875e-06    	2.77181e-05    	3.68851e-05    	1.68619e-05    	0.130907       	0.000479988    	3.69726e-10    	3.49839e-06    	0.00124245     	0.00165347     	0.000749897    	9.98813e-21    	1e-20          	8.84372e-12    	1.18726e-23    	0                      	-6.02832e-07           	-8.43409e-06           
20160117       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.94037e-05    	3.74273e-05    	5.44036e-05    	0.0688941      	0.00479996     	3.48608e-10    	5.94033e-06    	2.7718e-05     	3.6885e-05     	1.68664e-05    	0.130907       	0.000479988    	3.69727e-10    	3.49933e-06    	0.00157174     	0.00209168     	0.000948772    	9.98498e-21    	1e-20          	7.05759e-12    	1.5017e-23     	0                      	-3.30645e-07           	-4.65379e-06           
20160118       	1e-20          	1e-20          	1e-20          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.95174e-05    	3.75721e-05    	5.46158e-05    	0.068894       	0.00479995     	3.47275e-10    	5.9635e-06     	2.77181e-05    	3.6885e-05     	1.68725e-05    	0.130906       	0.000479987    	3.69726e-10    	3.50059e-06    	0.00200197     	0.00266424     	0.00120862     	9.98088e-21    	1e-20          	5.60098e-12    	1.91229e-23    	0                      	-4.4147e-07            	-6.27767e-06           
20160119       	8.66962e-05    	1.9e-05        	1e-07          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.95174e-05    	3.75721e-05    	5.46183e-05    	0.068894       	0.00479995     	3.47275e-10    	5.96377e-06    	2.7718e-05     	3.6885e-05     	1.688e-05      	0.130906       	0.000479987    	3.69727e-10    	3.50215e-06    	0.00251502     	0.00334701     	0.00151849     	9.97598e-21    	1e-20          	4.50863e-12    	2.40152e-23    	0                      	-5.58794e-07           	-7.95364e-06           
20160120       	8.61988e-05    	1.94167e-05    	1e-07          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.95174e-05    	3.75721e-05    	5.4621e-05     	0.068894       	0.00479995     	3.47275e-10    	5.96407e-06    	2.77181e-05    	3.68851e-05    	1.68885e-05    	0.130906       	0.000479986    	3.69726e-10    	3.50391e-06    	0.00321986     	0.00428501     	0.00194419     	9.96927e-21    	1e-20          	3.56894e-12    	3.07295e-23    	0                      	-6.28675e-07           	-8.95584e-06           
20160121       	8.58647e-05    	1.96983e-05    	1e-07          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.95174e-05    	3.75721e-05    	5.46237e-05    	0.068894       	0.00479995     	3.47275e-10    	5.96436e-06    	2.77181e-05    	3.6885e-05     	1.68965e-05    	0.130906       	0.000479986    	3.69726e-10    	3.50558e-06    	0.00401421     	0.00534214     	0.00242398     	9.96171e-21    	1e-20          	2.90023e-12    	3.82873e-23    	0                      	-6.0726e-07            	-8.65596e-06           
20160122       	8.58647e-05    	1.96983e-05    	1e-07          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.95174e-05    	3.75721e-05    	5.46262e-05    	0.068894       	0.00479995     	3.47275e-10    	5.96463e-06    	2.7718e-05     	3.6885e-05     	1.69042e-05    	0.130906       	0.000479986    	3.69727e-10    	3.50717e-06    	0.00498644     	0.00663599     	0.00301123     	9.95248e-21    	1e-20          	2.36746e-12    	4.7524e-23     	0                      	-5.78499e-07           	-8.24995e-06           
20160123       	8.58647e-05    	1.96983e-05    	1e-07          	0.000495535    	8.36694e-05    	0.00153363     	0.00132179     	2.39998e-06    	2.1214e-11     	3.20617e-06    	2.95174e-05    	3.75721e-05    	5.46289e-05    	0.068894       	0.00479995     	3.47275e-10    	5.96493e-06    	2.7718e-05     	3.6885e-05     	1.69124e-05    	0.130906       	0.000479985    	3.69727e-10    	3.50887e-06    	0.00630694     	0.00839332     	0.00380882     	9.93996e-21    	1e-20          	1.90264e-12    	6.00449e-23    	0                      	-6.15737e-07           	-8.78468e-06           
20160124       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.08011e-05    	3.69317e-05    	5.69166e-05    	0.0688938      	0.00479995     	3.32823e-10    	6.21471e-06    	2.77456e-05    	3.691e-05      	1.70231e-05    	0.130906       	0.000479984    	3.69361e-10    	3.53185e-06    	0.000433192    	0.000576481    	0.000261863    	9.99585e-21    	1e-20          	2.45558e-11    	4.14873e-24    	0                      	-8.97307e-07           	-1.20475e-05           
20160125       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.08304e-05    	3.69668e-05    	5.69742e-05    	0.0688938      	0.00479995     	3.32508e-10    	6.22099e-06    	2.77278e-05    	3.68863e-05    	1.70234e-05    	0.130906       	0.000479984    	3.69597e-10    	3.5319e-06     	0.000430251    	0.000572554    	0.000260337    	9.99588e-21    	1e-20          	2.47196e-11    	4.12455e-24    	0                      	-7.90293e-07           	-1.06136e-05           
20160126       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.10225e-05    	3.71971e-05    	5.73324e-05    	0.0688937      	0.00479995     	3.30464e-10    	6.2601e-06     	2.77279e-05    	3.68864e-05    	1.70343e-05    	0.130906       	0.000479983    	3.69596e-10    	3.53416e-06    	0.000566435    	0.000753769    	0.000342985    	9.99457e-21    	1e-20          	1.8909e-11     	5.43333e-24    	0                      	-7.68182e-07           	-1.05257e-05           
20160127       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.1232e-05     	3.74483e-05    	5.77239e-05    	0.0688937      	0.00479995     	3.28262e-10    	6.30284e-06    	2.77278e-05    	3.68864e-05    	1.70477e-05    	0.130906       	0.000479983    	3.69597e-10    	3.53694e-06    	0.000735281    	0.000978445    	0.000445469    	9.99294e-21    	1e-20          	1.46769e-11    	7.0558e-24     	0                      	-9.7055e-07            	-1.35682e-05           
20160128       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.14902e-05    	3.7758e-05     	5.82056e-05    	0.0688936      	0.00479995     	3.25588e-10    	6.35543e-06    	2.77279e-05    	3.68864e-05    	1.70617e-05    	0.130906       	0.000479982    	3.69596e-10    	3.53985e-06    	0.000947624    	0.001261       	0.000574366    	9.9909e-21     	1e-20          	1.14819e-11    	9.09576e-24    	0                      	-1.00643e-06           	-1.43923e-05           
20160129       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.17683e-05    	3.80914e-05    	5.87254e-05    	0.0688936      	0.00479995     	3.22757e-10    	6.41218e-06    	2.77278e-05    	3.68864e-05    	1.70797e-05    	0.130906       	0.000479981    	3.69597e-10    	3.54358e-06    	0.00121098     	0.00161143     	0.000734243    	9.98838e-21    	1e-20          	9.06469e-12    	1.1625e-23     	0                      	-1.2922e-06            	-1.89121e-05           
20160130       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.19723e-05    	3.8336e-05     	5.91073e-05    	0.0688935      	0.00479995     	3.20712e-10    	6.45388e-06    	2.77278e-05    	3.68864e-05    	1.70953e-05    	0.130906       	0.00047998     	3.69597e-10    	3.54682e-06    	0.00154145     	0.00205118     	0.000934883    	9.9852e-21     	1e-20          	7.19034e-12    	1.47975e-23    	0                      	-1.1084e-06            	-1.65007e-05           
20160131       	1e-20          	1e-20          	1e-20          	0.000546231    	0.000112521    	0.00065396     	0.00132363     	2.39998e-06    	1.92929e-11    	1.36906e-06    	3.21788e-05    	3.85837e-05    	5.94941e-05    	0.0688935      	0.00479995     	3.18667e-10    	6.49611e-06    	2.77279e-05    	3.68864e-05    	1.71109e-05    	0.130906       	0.000479979    	3.69596e-10    	3.55007e-06    	0.00196107     	0.00260955     	0.00118966     	9.98118e-21    	1e-20          	5.71228e-12    	1.88234e-23    	0                      	-1.09205e-06           	-1.65306e-05           
20160201       	1e-20          	1e-20          	1e-20          	0.00038917     	9.05163e-05    	0.000359014    	0.00132425     	2.39998e-06    	2.69213e-11    	7.51934e-07    	3.34009e-05    	3.871e-05      	6.0568e-05     	0.0688934      	0.00479995     	3.07048e-10    	6.61336e-06    	2.77365e-05    	3.68941e-05    	1.71508e-05    	0.130906       	0.000479979    	3.69482e-10    	3.55834e-06    	0.00129225     	0.00171956     	0.00078424     	9.98758e-21    	1e-20          	8.51585e-12    	1.24157e-23    	0                      	-1.0367e-06            	-1.55776e-05           
20160202       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.43611e-05    	3.77479e-05    	5.90408e-05    	0.0688936      	0.00479995     	2.98468e-10    	6.44662e-06    	2.77895e-05    	3.69294e-05    	1.73205e-05    	0.130906       	0.000479978    	3.6878e-10     	3.59355e-06    	0.000325642    	0.000433252    	0.000198161    	9.99686e-21    	1e-20          	3.24557e-11    	3.13976e-24    	0                      	-9.87815e-07           	-1.35257e-05           
20160203       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.45784e-05    	3.79867e-05    	5.94172e-05    	0.0688935      	0.00479995     	2.96604e-10    	6.48772e-06    	2.77619e-05    	3.68926e-05    	1.73142e-05    	0.130906       	0.000479978    	3.69145e-10    	3.59223e-06    	0.000345021    	0.000458983    	0.00021041     	9.99667e-21    	1e-20          	3.06707e-11    	3.33379e-24    	0                      	-6.33367e-07           	-8.78876e-06           
20160204       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.48332e-05    	3.82666e-05    	5.98578e-05    	0.0688935      	0.00479995     	2.9445e-10     	6.53582e-06    	2.7762e-05     	3.68928e-05    	1.73246e-05    	0.130906       	0.000479977    	3.69143e-10    	3.59438e-06    	0.0004597      	0.000611502    	0.000280731    	9.99555e-21    	1e-20          	2.31732e-11    	4.44753e-24    	0                      	-6.22673e-07           	-8.87774e-06           
20160205       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.49878e-05    	3.84365e-05    	6.01266e-05    	0.0688934      	0.00479995     	2.93158e-10    	6.56517e-06    	2.7762e-05     	3.68927e-05    	1.73355e-05    	0.130906       	0.000479977    	3.69144e-10    	3.59665e-06    	0.000602166    	0.000800977    	0.000368103    	9.99417e-21    	1e-20          	1.78169e-11    	5.83103e-24    	0                      	-6.93403e-07           	-1.00681e-05           
20160206       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.52662e-05    	3.87423e-05    	6.06087e-05    	0.0688934      	0.00479995     	2.9086e-10     	6.61781e-06    	2.77619e-05    	3.68927e-05    	1.73482e-05    	0.130906       	0.000479976    	3.69144e-10    	3.59928e-06    	0.000780109    	0.00103763     	0.000477244    	9.99244e-21    	1e-20          	1.38588e-11    	7.55874e-24    	0                      	-8.2667e-07            	-1.23026e-05           
20160207       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.55669e-05    	3.90726e-05    	6.11302e-05    	0.0688933      	0.00479995     	2.88418e-10    	6.67474e-06    	2.77619e-05    	3.68926e-05    	1.7364e-05     	0.130906       	0.000479975    	3.69145e-10    	3.60257e-06    	0.00100173     	0.00133238     	0.000613188    	9.99029e-21    	1e-20          	1.08825e-11    	9.71002e-24    	0                      	-1.05497e-06           	-1.60909e-05           
20160208       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.58908e-05    	3.94285e-05    	6.16906e-05    	0.0688933      	0.00479995     	2.85833e-10    	6.73593e-06    	2.77619e-05    	3.68926e-05    	1.73761e-05    	0.130906       	0.000479975    	3.69145e-10    	3.60508e-06    	0.00128086     	0.00170362     	0.000784424    	9.98758e-21    	1e-20          	8.58852e-12    	1.24186e-23    	0                      	-7.77649e-07           	-1.21598e-05           
20160209       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.61469e-05    	3.97099e-05    	6.21334e-05    	0.0688932      	0.00479995     	2.83822e-10    	6.78427e-06    	2.7762e-05     	3.68928e-05    	1.73851e-05    	0.130906       	0.000479974    	3.69143e-10    	3.60694e-06    	0.00163335     	0.00217241     	0.00100067     	9.98416e-21    	1e-20          	6.80244e-12    	1.58372e-23    	0                      	-5.60087e-07           	-8.93062e-06           
20160210       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.65004e-05    	4.00982e-05    	6.2745e-05     	0.0688931      	0.00479995     	2.81093e-10    	6.85105e-06    	2.77619e-05    	3.68926e-05    	1.73988e-05    	0.130906       	0.000479973    	3.69145e-10    	3.60978e-06    	0.00206228     	0.00274288     	0.00126383     	9.98001e-21    	1e-20          	5.44471e-12    	1.99949e-23    	0                      	-8.7764e-07            	-1.43445e-05           
20160211       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.67082e-05    	4.03265e-05    	6.31053e-05    	0.0688931      	0.00479994     	2.79513e-10    	6.89038e-06    	2.77619e-05    	3.68926e-05    	1.7409e-05     	0.130906       	0.000479973    	3.69145e-10    	3.61191e-06    	0.00260185     	0.00346049     	0.00159488     	9.97478e-21    	1e-20          	4.36574e-12    	2.52206e-23    	0                      	-6.43078e-07           	-1.06692e-05           
20160212       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.68417e-05    	4.04731e-05    	6.33376e-05    	0.0688931      	0.00479994     	2.78507e-10    	6.91574e-06    	2.7762e-05     	3.68927e-05    	1.74186e-05    	0.130906       	0.000479972    	3.69144e-10    	3.6139e-06     	0.00329798     	0.00438631     	0.00202198     	9.96804e-21    	1e-20          	3.48908e-12    	3.19555e-23    	0                      	-5.95087e-07           	-9.97152e-06           
20160213       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.69569e-05    	4.05997e-05    	6.35377e-05    	0.0688931      	0.00479994     	2.77645e-10    	6.93759e-06    	2.7762e-05     	3.68928e-05    	1.74259e-05    	0.130906       	0.000479972    	3.69143e-10    	3.61541e-06    	0.00415971     	0.00553239     	0.00255071     	9.95972e-21    	1e-20          	2.80491e-12    	4.02816e-23    	0                      	-4.50923e-07           	-7.61964e-06           
20160214       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.73068e-05    	4.09841e-05    	6.41427e-05    	0.068893       	0.00479994     	2.7506e-10     	7.00364e-06    	2.77619e-05    	3.68927e-05    	1.74373e-05    	0.130906       	0.000479971    	3.69144e-10    	3.61777e-06    	0.00519769     	0.00691286     	0.00318759     	9.94971e-21    	1e-20          	2.27753e-12    	5.02946e-23    	0                      	-7.02306e-07           	-1.21358e-05           
20160215       	1e-20          	1e-20          	1e-20          	0.000668883    	0.000205624    	0.000145414    	0.0013247      	2.39998e-06    	1.58499e-11    	3.0467e-07     	3.77035e-05    	4.14199e-05    	6.48295e-05    	0.0688929      	0.00479994     	2.72186e-10    	7.07863e-06    	2.77619e-05    	3.68927e-05    	1.74539e-05    	0.130906       	0.00047997     	3.69144e-10    	3.62123e-06    	0.00652487     	0.00867797     	0.00400193     	9.93693e-21    	1e-20          	1.84361e-12    	6.30715e-23    	0                      	-1.01097e-06           	-1.79065e-05           
20160216       	1e-20          	1e-20          	1e-20          	0.000475023    	0.000153156    	9.33014e-05    	0.0013248      	2.39998e-06    	2.21643e-11    	1.95498e-07    	3.93097e-05    	4.21303e-05    	6.5544e-05     	0.0688928      	0.00479994     	2.6112e-10     	7.15663e-06    	2.77654e-05    	3.6895e-05     	1.74784e-05    	0.130906       	0.00047997     	3.69098e-10    	3.6263e-06     	0.00465299     	0.00618837     	0.00285427     	9.95494e-21    	1e-20          	2.52552e-12    	4.50564e-23    	0                      	-9.32878e-07           	-1.68002e-05           
20160217       	1e-20          	1e-20          	1e-20          	0.000475023    	0.000153156    	9.33014e-05    	0.0013248      	2.39998e-06    	2.21643e-11    	1.95498e-07    	3.98002e-05    	4.26561e-05    	6.63675e-05    	0.0688928      	0.00479994     	2.57925e-10    	7.24654e-06    	2.77639e-05    	3.6893e-05     	1.7497e-05     	0.130906       	0.000479969    	3.69118e-10    	3.63016e-06    	0.00506319     	0.00673389     	0.00310635     	9.95098e-21    	1e-20          	2.3339e-12     	4.90183e-23    	0                      	-1.13261e-06           	-2.09798e-05           
