TIME           	H+_SNOW        	Cl-_SNOW       	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	DOC_SURFACE    	X-_SURFACE     	SOC_SURFACE    	OH-_SURFACE    	XDOC_SURFACE   	H+_UZ          	Cl-_UZ         	DOC_UZ         	X-_UZ          	SOC_UZ         	OH-_UZ         	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	X-_LZ          	SOC_LZ         	OH-_LZ         	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	X-_riv         	SOC_riv        	OH-_riv        	XDOC_riv       	SOC_rate_SF            	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             
20160101       	0              	0              	0              	3.93202e-05    	0.000850898    	4.57202e-07    	0.001325       	2.39993e-06    	2.69733e-10    	9.58145e-10    	0.000126131    	0.000507708    	1.77468e-05    	0.0688981      	0.00479945     	8.34876e-11    	1.93794e-06    	4.93651e-05    	0.000107759    	4.30717e-05    	0.130901       	0.000478647    	2.09111e-10    	8.93591e-06    	0.0704371      	0.159442       	0.0353116      	9.46454e-21    	1e-20          	2.28529e-13    	5.35462e-22    	0                      	-7.4925e-07            	-9.83374e-06           
20160102       	1e-20          	1e-20          	1e-20          	2.01877e-05    	0.000436866    	2.34735e-07    	0.001325       	2.39993e-06    	5.18541e-10    	4.91918e-10    	0.000125045    	0.000504907    	1.7594e-05     	0.0688981      	0.00479945     	8.42025e-11    	1.92125e-06    	4.94612e-05    	0.000108225    	4.30634e-05    	0.130901       	0.000478647    	2.08713e-10    	8.93419e-06    	0.0510688      	0.115596       	0.0256201      	9.60683e-21    	1e-20          	3.02233e-13    	3.93167e-22    	0                      	-8.17585e-07           	-1.05472e-05           
20160103       	1e-20          	1e-20          	1e-20          	2.01877e-05    	0.000436866    	2.34735e-07    	0.001325       	2.39993e-06    	5.18541e-10    	4.91918e-10    	0.000125633    	0.000507281    	1.76797e-05    	0.0688981      	0.00479945     	8.38162e-11    	1.93062e-06    	4.94488e-05    	0.000108198    	4.30642e-05    	0.130901       	0.000478646    	2.08764e-10    	8.93434e-06    	0.0554613      	0.125535       	0.027842       	9.57391e-21    	1e-20          	2.81293e-13    	4.26088e-22    	0                      	-7.23728e-07           	-9.45671e-06           
20160104       	1e-20          	1e-20          	1e-20          	2.01877e-05    	0.000436866    	2.34735e-07    	0.001325       	2.39993e-06    	5.18541e-10    	4.91918e-10    	0.000125692    	0.00050752     	1.76904e-05    	0.0688981      	0.00479945     	8.37775e-11    	1.93178e-06    	4.94488e-05    	0.000108198    	4.3073e-05     	0.130901       	0.000478646    	2.08765e-10    	8.93617e-06    	0.0693253      	0.156912       	0.03482        	9.47168e-21    	1e-20          	2.31707e-13    	5.28317e-22    	0                      	-5.47877e-07           	-7.1965e-06            
20160105       	1e-20          	1e-20          	1e-20          	2.01877e-05    	0.000436866    	2.34735e-07    	0.001325       	2.39993e-06    	5.18541e-10    	4.91918e-10    	0.000126226    	0.000509677    	1.77689e-05    	0.0688981      	0.00479945     	8.34298e-11    	1.94035e-06    	4.94489e-05    	0.000108199    	4.30843e-05    	0.130901       	0.000478645    	2.08764e-10    	8.93852e-06    	0.0868651      	0.196608       	0.043648       	9.34484e-21    	1e-20          	1.90474e-13    	6.5516e-22     	0                      	-7.72469e-07           	-1.02824e-05           
20160106       	1e-20          	1e-20          	1e-20          	5.50717e-05    	0.000318343    	2.10716e-07    	0.001325       	2.39993e-06    	1.89475e-10    	4.4158e-10     	0.000126108    	0.000509545    	1.77497e-05    	0.0688981      	0.00479945     	8.35071e-11    	1.93826e-06    	4.94665e-05    	0.000108289    	4.30919e-05    	0.130901       	0.000478645    	2.08691e-10    	8.9401e-06     	0.089373       	0.202281       	0.0449264      	9.3267e-21     	1e-20          	1.85818e-13    	6.733e-22      	0                      	-9.45499e-07           	-1.25762e-05           
20160107       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000123055    	0.00049334     	1.71859e-05    	0.0688981      	0.00479945     	8.55287e-11    	1.87669e-06    	4.98118e-05    	0.000109962    	4.30312e-05    	0.130901       	0.000478644    	2.07271e-10    	8.92749e-06    	0.0253463      	0.0573643      	0.0127592      	9.80103e-21    	1e-20          	5.58208e-13    	1.98971e-22    	0                      	-1.15507e-06           	-1.42731e-05           
20160108       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000123055    	0.00049334     	1.71897e-05    	0.0688981      	0.00479945     	8.55287e-11    	1.87711e-06    	4.97664e-05    	0.000109862    	4.30086e-05    	0.130901       	0.000478644    	2.07458e-10    	8.92281e-06    	0.0248984      	0.0563479      	0.0125516      	9.80422e-21    	1e-20          	5.6706e-13     	1.95785e-22    	0                      	-9.18899e-07           	-1.13442e-05           
20160109       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000123398    	0.000494718    	1.72399e-05    	0.0688981      	0.00479945     	8.52951e-11    	1.88259e-06    	4.97664e-05    	0.000109862    	4.30197e-05    	0.130901       	0.000478643    	2.07458e-10    	8.92512e-06    	0.031183       	0.0705678      	0.0157377      	9.7555e-21     	1e-20          	4.6512e-13     	2.44499e-22    	0                      	-5.27953e-07           	-6.62306e-06           
20160110       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000123744    	0.000496103    	1.72899e-05    	0.0688981      	0.00479945     	8.50615e-11    	1.88804e-06    	4.97664e-05    	0.000109862    	4.30283e-05    	0.130901       	0.000478643    	2.07458e-10    	8.92691e-06    	0.0390126      	0.0882836      	0.0197071      	9.69535e-21    	1e-20          	3.82239e-13    	3.04646e-22    	0                      	-4.00249e-07           	-5.09222e-06           
20160111       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000124207    	0.000497962    	1.73584e-05    	0.0688981      	0.00479945     	8.47501e-11    	1.89552e-06    	4.97664e-05    	0.000109862    	4.3042e-05     	0.130901       	0.000478642    	2.07458e-10    	8.92975e-06    	0.0488404      	0.110521       	0.0246895      	9.6207e-21     	1e-20          	3.14198e-13    	3.79302e-22    	0                      	-8.80417e-07           	-1.13682e-05           
20160112       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000124733    	0.00050007     	1.74347e-05    	0.0688981      	0.00479945     	8.43997e-11    	1.90386e-06    	4.97664e-05    	0.000109862    	4.30526e-05    	0.130901       	0.000478642    	2.07458e-10    	8.93193e-06    	0.0610613      	0.138173       	0.0308852      	9.52914e-21    	1e-20          	2.58718e-13    	4.70856e-22    	0                      	-6.65229e-07           	-8.71665e-06           
20160113       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000125382    	0.000502671    	1.75298e-05    	0.0688981      	0.00479945     	8.39715e-11    	1.91424e-06    	4.97665e-05    	0.000109862    	4.30674e-05    	0.130901       	0.000478641    	2.07458e-10    	8.93502e-06    	0.0764985      	0.173102       	0.0387113      	9.41548e-21    	1e-20          	2.12708e-13    	5.84517e-22    	0                      	-1.03839e-06           	-1.38258e-05           
20160114       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000126338    	0.000506502    	1.7669e-05     	0.0688981      	0.00479944     	8.33485e-11    	1.92945e-06    	4.97665e-05    	0.000109862    	4.30854e-05    	0.130901       	0.00047864     	2.07458e-10    	8.93875e-06    	0.0956729      	0.216487       	0.0484322      	9.2773e-21     	1e-20          	1.75125e-13    	7.22695e-22    	0                      	-1.3092e-06            	-1.77981e-05           
20160115       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.00012676     	0.000508197    	1.77314e-05    	0.0688981      	0.00479944     	8.3076e-11     	1.93625e-06    	4.97665e-05    	0.000109862    	4.30962e-05    	0.130901       	0.00047864     	2.07458e-10    	8.94098e-06    	0.119641       	0.270719       	0.0605833      	9.1091e-21     	1e-20          	1.44117e-13    	8.90904e-22    	0                      	-7.46086e-07           	-1.0247e-05            
20160116       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.00012743     	0.000510883    	1.78277e-05    	0.0688981      	0.00479944     	8.26476e-11    	1.94677e-06    	4.97665e-05    	0.000109862    	4.31049e-05    	0.130901       	0.000478639    	2.07458e-10    	8.9428e-06     	0.149601       	0.338508       	0.0757723      	8.90559e-21    	1e-20          	1.1848e-13     	1.09441e-21    	0                      	-6.0276e-07            	-8.39726e-06           
20160117       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000127676    	0.000511867    	1.78635e-05    	0.068898       	0.00479944     	8.24919e-11    	1.95068e-06    	4.97663e-05    	0.000109861    	4.31099e-05    	0.130901       	0.000478639    	2.07459e-10    	8.94383e-06    	0.185962       	0.420781       	0.0942067      	8.66817e-21    	1e-20          	9.77472e-14    	1.33183e-21    	0                      	-3.30606e-07           	-4.63346e-06           
20160118       	1e-20          	1e-20          	1e-20          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000128169    	0.000513847    	1.79345e-05    	0.068898       	0.00479944     	8.21804e-11    	1.95843e-06    	4.97664e-05    	0.000109862    	4.31164e-05    	0.130901       	0.000478639    	2.07458e-10    	8.94518e-06    	0.233636       	0.528651       	0.118376       	8.3718e-21     	1e-20          	7.96845e-14    	1.6282e-21     	0                      	-4.41418e-07           	-6.25025e-06           
20160119       	8.66962e-05    	1.9e-05        	1e-07          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000128169    	0.000513847    	1.79369e-05    	0.068898       	0.00479944     	8.21804e-11    	1.9587e-06     	4.97663e-05    	0.000109861    	4.31242e-05    	0.130901       	0.000478638    	2.07459e-10    	8.94679e-06    	0.290324       	0.656919       	0.147116       	8.03971e-21    	1e-20          	6.53859e-14    	1.96029e-21    	0                      	-5.58727e-07           	-7.91891e-06           
20160120       	8.61988e-05    	1.94167e-05    	1e-07          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000128169    	0.000513847    	1.79396e-05    	0.068898       	0.00479944     	8.21804e-11    	1.959e-06      	4.97665e-05    	0.000109862    	4.3133e-05     	0.130901       	0.000478638    	2.07458e-10    	8.94862e-06    	0.368538       	0.833892       	0.186768       	7.61444e-21    	1e-20          	5.23633e-14    	2.38556e-21    	0                      	-6.28601e-07           	-8.91673e-06           
20160121       	8.58647e-05    	1.96983e-05    	1e-07          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000128169    	0.000513847    	1.79423e-05    	0.068898       	0.00479944     	8.21804e-11    	1.95929e-06    	4.97664e-05    	0.000109862    	4.31412e-05    	0.130901       	0.000478638    	2.07458e-10    	8.95031e-06    	0.456335       	1.03255        	0.231279       	7.17751e-21    	1e-20          	4.26733e-14    	2.82249e-21    	0                      	-6.07189e-07           	-8.61816e-06           
20160122       	8.58647e-05    	1.96983e-05    	1e-07          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000128169    	0.000513847    	1.79448e-05    	0.068898       	0.00479944     	8.21804e-11    	1.95956e-06    	4.97663e-05    	0.000109861    	4.31489e-05    	0.130901       	0.000478637    	2.07459e-10    	8.95192e-06    	0.563758       	1.27561        	0.285741       	6.69368e-21    	1e-20          	3.46193e-14    	3.30632e-21    	0                      	-5.78431e-07           	-8.21392e-06           
20160123       	8.58647e-05    	1.96983e-05    	1e-07          	0.000481902    	0.000195866    	5.79232e-07    	0.001325       	2.39993e-06    	2.18807e-11    	1.21387e-09    	0.000128169    	0.000513847    	1.79475e-05    	0.068898       	0.00479944     	8.21804e-11    	1.95985e-06    	4.97664e-05    	0.000109862    	4.31572e-05    	0.130901       	0.000478637    	2.07458e-10    	8.95365e-06    	0.709968       	1.60643        	0.359865       	6.11155e-21    	1e-20          	2.72944e-14    	3.88845e-21    	0                      	-6.15664e-07           	-8.74632e-06           
20160124       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000126681    	0.000500304    	1.74772e-05    	0.0688981      	0.00479944     	8.31075e-11    	1.9085e-06     	5.00216e-05    	0.000111061    	4.3118e-05     	0.130901       	0.000478636    	2.06419e-10    	8.94552e-06    	0.0456908      	0.103382       	0.0231773      	9.64327e-21    	1e-20          	3.32986e-13    	3.56733e-22    	0                      	-8.97201e-07           	-1.19949e-05           
20160125       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000126802    	0.00050078     	1.74972e-05    	0.0688981      	0.00479944     	8.30299e-11    	1.91069e-06    	4.99894e-05    	0.000110989    	4.31037e-05    	0.130901       	0.000478636    	2.0655e-10     	8.94255e-06    	0.042506       	0.0961737      	0.0215795      	9.6672e-21     	1e-20          	3.54648e-13    	3.32801e-22    	0                      	-7.902e-07             	-1.05672e-05           
20160126       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000127592    	0.0005039      	1.76095e-05    	0.0688981      	0.00479944     	8.25259e-11    	1.92295e-06    	4.99896e-05    	0.00011099     	4.31165e-05    	0.130901       	0.000478635    	2.0655e-10     	8.94519e-06    	0.0532708      	0.120528       	0.0270623      	9.58548e-21    	1e-20          	2.91319e-13    	4.14517e-22    	0                      	-7.68091e-07           	-1.04797e-05           
20160127       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000128453    	0.000507303    	1.77327e-05    	0.0688981      	0.00479944     	8.1983e-11     	1.9364e-06     	4.99895e-05    	0.00011099     	4.31312e-05    	0.130901       	0.000478634    	2.0655e-10     	8.94825e-06    	0.0665925      	0.150667       	0.0338476      	9.48589e-21    	1e-20          	2.39938e-13    	5.14114e-22    	0                      	-9.70435e-07           	-1.35089e-05           
20160128       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000129515    	0.000511497    	1.78837e-05    	0.068898       	0.00479944     	8.13238e-11    	1.95289e-06    	4.99896e-05    	0.00011099     	4.31463e-05    	0.130901       	0.000478634    	2.0655e-10     	8.95139e-06    	0.0833626      	0.188607       	0.0423893      	9.36285e-21    	1e-20          	1.97403e-13    	6.37147e-22    	0                      	-1.00631e-06           	-1.43295e-05           
20160129       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000130659    	0.000516015    	1.80474e-05    	0.068898       	0.00479944     	8.06257e-11    	1.97076e-06    	4.99895e-05    	0.00011099     	4.31651e-05    	0.130901       	0.000478633    	2.0655e-10     	8.95529e-06    	0.104141       	0.235615       	0.0529725      	9.21393e-21    	1e-20          	1.62659e-13    	7.86068e-22    	0                      	-1.29205e-06           	-1.88295e-05           
20160130       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000131498    	0.000519328    	1.81682e-05    	0.068898       	0.00479944     	8.01215e-11    	1.98395e-06    	4.99895e-05    	0.00011099     	4.31815e-05    	0.130901       	0.000478632    	2.0655e-10     	8.95867e-06    	0.130226       	0.29463        	0.0662587      	9.03228e-21    	1e-20          	1.33816e-13    	9.67721e-22    	0                      	-1.10827e-06           	-1.64287e-05           
20160131       	1e-20          	1e-20          	1e-20          	0.000540421    	0.000160335    	6.37057e-07    	0.001325       	2.39993e-06    	1.95245e-11    	1.33505e-09    	0.000132348    	0.000522683    	1.82905e-05    	0.068898       	0.00479944     	7.96172e-11    	1.99731e-06    	4.99896e-05    	0.00011099     	4.31977e-05    	0.130901       	0.000478631    	2.06549e-10    	8.96204e-06    	0.163384       	0.369647       	0.0831474      	8.80951e-21    	1e-20          	1.09623e-13    	1.19049e-21    	0                      	-1.09192e-06           	-1.64584e-05           
20160201       	1e-20          	1e-20          	1e-20          	0.000385981    	0.000116757    	4.62421e-07    	0.001325       	2.39993e-06    	2.71657e-11    	9.69064e-10    	0.000133111    	0.00052076     	1.82204e-05    	0.068898       	0.00479944     	7.91581e-11    	1.98966e-06    	5.00537e-05    	0.000111282    	4.32022e-05    	0.130901       	0.00047863     	2.0629e-10     	8.96298e-06    	0.105401       	0.238463       	0.0536573      	9.20444e-21    	1e-20          	1.60962e-13    	7.95565e-22    	0                      	-1.03657e-06           	-1.55096e-05           
20160202       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000129842    	0.000499471    	1.74896e-05    	0.0688981      	0.00479944     	8.10902e-11    	1.90985e-06    	5.04495e-05    	0.000113095    	4.31308e-05    	0.130901       	0.00047863     	2.047e-10      	8.94816e-06    	0.0243434      	0.0550747      	0.0124099      	9.8064e-21     	1e-20          	5.78448e-13    	1.936e-22      	0                      	-9.87698e-07           	-1.34666e-05           
20160203       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000130663    	0.000502631    	1.7603e-05     	0.0688981      	0.00479944     	8.05903e-11    	1.92224e-06    	5.03996e-05    	0.000112984    	4.31025e-05    	0.130901       	0.000478629    	2.049e-10      	8.94229e-06    	0.0237667      	0.053769       	0.0121332      	9.81065e-21    	1e-20          	5.90835e-13    	1.89349e-22    	0                      	-6.33292e-07           	-8.75038e-06           
20160204       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000131626    	0.000506334    	1.77355e-05    	0.0688981      	0.00479944     	8.00124e-11    	1.9367e-06     	5.03999e-05    	0.000112985    	4.3116e-05     	0.130901       	0.000478629    	2.04899e-10    	8.94509e-06    	0.0298044      	0.0674275      	0.0152329      	9.76321e-21    	1e-20          	4.83958e-13    	2.36793e-22    	0                      	-6.226e-07             	-8.83897e-06           
20160205       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.00013221     	0.000508582    	1.78173e-05    	0.0688981      	0.00479944     	7.96656e-11    	1.94564e-06    	5.03998e-05    	0.000112985    	4.31294e-05    	0.130901       	0.000478628    	2.04899e-10    	8.94788e-06    	0.0372916      	0.084365       	0.0190769      	9.70488e-21    	1e-20          	3.97612e-13    	2.95116e-22    	0                      	-6.93321e-07           	-1.00241e-05           
20160206       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000133262    	0.000512628    	1.79628e-05    	0.068898       	0.00479944     	7.9049e-11     	1.96152e-06    	5.03998e-05    	0.000112985    	4.31441e-05    	0.130901       	0.000478628    	2.049e-10      	8.95092e-06    	0.0466425      	0.105519       	0.0238779      	9.63283e-21    	1e-20          	3.27051e-13    	3.67171e-22    	0                      	-8.26572e-07           	-1.22488e-05           
20160207       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000134398    	0.000516999    	1.81207e-05    	0.068898       	0.00479944     	7.83939e-11    	1.97877e-06    	5.03997e-05    	0.000112984    	4.31614e-05    	0.130901       	0.000478627    	2.049e-10      	8.95452e-06    	0.0582837      	0.131853       	0.0298547      	9.54432e-21    	1e-20          	2.69397e-13    	4.55676e-22    	0                      	-1.05484e-06           	-1.60207e-05           
20160208       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000135623    	0.000521708    	1.82893e-05    	0.068898       	0.00479943     	7.77001e-11    	1.99718e-06    	5.03997e-05    	0.000112984    	4.31748e-05    	0.130901       	0.000478626    	2.049e-10      	8.95729e-06    	0.0729596      	0.165053       	0.0373895      	9.4346e-21     	1e-20          	2.21638e-13    	5.65396e-22    	0                      	-7.77557e-07           	-1.21067e-05           
20160209       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.00013659     	0.000525431    	1.84224e-05    	0.068898       	0.00479943     	7.71605e-11    	2.01171e-06    	5.03999e-05    	0.000112985    	4.31849e-05    	0.130901       	0.000478626    	2.04899e-10    	8.95938e-06    	0.0915068      	0.207011       	0.0469117      	9.29882e-21    	1e-20          	1.82037e-13    	7.01179e-22    	0                      	-5.60021e-07           	-8.89162e-06           
20160210       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000137926    	0.000530569    	1.86066e-05    	0.068898       	0.00479943     	7.64281e-11    	2.03183e-06    	5.03997e-05    	0.000112984    	4.31993e-05    	0.130901       	0.000478625    	2.049e-10      	8.96237e-06    	0.114033       	0.257968       	0.0584771      	9.13808e-21    	1e-20          	1.50284e-13    	8.6192e-22     	0                      	-8.77536e-07           	-1.42818e-05           
20160211       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000138711    	0.00053359     	1.87155e-05    	0.068898       	0.00479943     	7.6004e-11     	2.04372e-06    	5.03997e-05    	0.000112984    	4.32101e-05    	0.130901       	0.000478625    	2.049e-10      	8.96462e-06    	0.142383       	0.322103       	0.0730329      	8.94202e-21    	1e-20          	1.23741e-13    	1.05798e-21    	0                      	-6.43002e-07           	-1.06226e-05           
20160212       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000139216    	0.00053553     	1.87864e-05    	0.0688979      	0.00479943     	7.57341e-11    	2.05146e-06    	5.03998e-05    	0.000112985    	4.32203e-05    	0.130901       	0.000478624    	2.04899e-10    	8.96673e-06    	0.179009       	0.404957       	0.0918368      	8.69853e-21    	1e-20          	1.01109e-13    	1.30147e-21    	0                      	-5.95016e-07           	-9.92797e-06           
20160213       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000139651    	0.000537204    	1.88472e-05    	0.0688979      	0.00479943     	7.55028e-11    	2.05811e-06    	5.03999e-05    	0.000112985    	4.3228e-05     	0.130901       	0.000478624    	2.04899e-10    	8.96834e-06    	0.224326       	0.507473       	0.115103       	8.41158e-21    	1e-20          	8.26564e-14    	1.58842e-21    	0                      	-4.5087e-07            	-7.58636e-06           
20160214       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000140973    	0.000542291    	1.9029e-05     	0.0688979      	0.00479943     	7.48088e-11    	2.07796e-06    	5.03998e-05    	0.000112985    	4.32396e-05    	0.130901       	0.000478623    	2.049e-10      	8.97074e-06    	0.278856       	0.63083        	0.1431         	8.08572e-21    	1e-20          	6.78484e-14    	1.91428e-21    	0                      	-7.02223e-07           	-1.20828e-05           
20160215       	1e-20          	1e-20          	1e-20          	0.000667598    	0.000216205    	8.36944e-07    	0.001325       	2.39993e-06    	1.58842e-11    	1.75396e-09    	0.000142472    	0.000548057    	1.92362e-05    	0.0688979      	0.00479943     	7.40375e-11    	2.10058e-06    	5.03998e-05    	0.000112985    	4.32565e-05    	0.130901       	0.000478622    	2.049e-10      	8.97424e-06    	0.34862        	0.78865        	0.178918       	7.69702e-21    	1e-20          	5.51726e-14    	2.30298e-21    	0                      	-1.01085e-06           	-1.78283e-05           
20160216       	1e-20          	1e-20          	1e-20          	0.000474198    	0.00015994     	6.01219e-07    	0.001325       	2.39993e-06    	2.22069e-11    	1.25994e-09    	0.000144805    	0.000552314    	1.93781e-05    	0.0688979      	0.00479943     	7.28588e-11    	2.11608e-06    	5.04224e-05    	0.000113086    	4.32679e-05    	0.130901       	0.000478621    	2.04809e-10    	8.97661e-06    	0.247173       	0.559156       	0.126871       	8.27213e-21    	1e-20          	7.57266e-14    	1.72787e-21    	0                      	-9.32767e-07           	-1.67269e-05           
20160217       	1e-20          	1e-20          	1e-20          	0.000474198    	0.00015994     	6.01219e-07    	0.001325       	2.39993e-06    	2.22069e-11    	1.25994e-09    	0.000146612    	0.000559206    	1.96255e-05    	0.0688979      	0.00479943     	7.1979e-11     	2.14309e-06    	5.04196e-05    	0.00011308     	4.32854e-05    	0.130901       	0.00047862     	2.0482e-10     	8.98023e-06    	0.267539       	0.605228       	0.137342       	8.1511e-21     	1e-20          	7.04667e-14    	1.8489e-21     	0                      	-1.13247e-06           	-2.08881e-05           
20160218       	1e-20          	1e-20          	1e-20          	0.000474198    	0.00015994     	6.01219e-07    	0.001325       	2.39993e-06    	2.22069e-11    	1.25994e-09    	0.000149948    	0.00057193     	2.00814e-05    	0.0688978      	0.00479943     	7.04103e-11    	2.19287e-06    	5.04197e-05    	0.00011308     	4.33192e-05    	0.130901       	0.000478619    	2.0482e-10     	8.98725e-06    	0.336781       	0.761865       	0.172905       	7.76022e-21    	1e-20          	5.69853e-14    	2.23978e-21    	0                      	-1.86236e-06           	-3.61496e-05           
20160219       	1e-20          	1e-20          	1e-20          	0.000474198    	0.00015994     	6.01219e-07    	0.001325       	2.39993e-06    	2.22069e-11    	1.25994e-09    	0.000153005    	0.000583588    	2.04995e-05    	0.0688978      	0.00479943     	6.90326e-11    	2.23853e-06    	5.04196e-05    	0.000113079    	4.33516e-05    	0.130901       	0.000478617    	2.04821e-10    	8.99397e-06    	0.415652       	0.940287       	0.213416       	7.34971e-21    	1e-20          	4.66999e-14    	2.65029e-21    	0                      	-1.72033e-06           	-3.49411e-05           
